participant_id,split
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00379.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00069.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00086.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00090.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00134.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00003.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00017.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00029.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00232.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00031.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00053.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00020.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00011.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00041.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00006.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00188.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00338.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00023.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00009.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00049.flac,train
1-26-17_Board_of_Appeals_SLASH_1-26-17_Board_of_Appeals_DOT_HD_DOT_mp3_00021.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00160.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00008.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00013.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00289.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00342.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00062.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00071.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00090.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00037.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00011.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00097.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00025.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00134.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00357.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00044.flac,train
1-28-16_Board_of_Appeals_SLASH_1-28-16_Board_of_Appeals_DOT_mp3_00052.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00393.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00130.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00057.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00044.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00120.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00084.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00025.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00083.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00060.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00047.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00026.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00029.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00112.flac,train
1-9-18_Planning_Commission_SLASH_1-9-18_Planning_Commission_DOT_HD_DOT_mp3_00008.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00119.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00203.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00062.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00095.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00003.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00105.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00011.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00274.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00115.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00016.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00086.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00111.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00350.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00220.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00085.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00002.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00129.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00116.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00075.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00002.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00131.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00143.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00144.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00051.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00051.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00058.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00161.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00042.flac,train
1-28-16_Board_of_Appeals_SLASH_1-28-16_Board_of_Appeals_DOT_mp3_00014.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00021.flac,train
1-26-17_Board_of_Appeals_SLASH_1-26-17_Board_of_Appeals_DOT_HD_DOT_mp3_00025.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00319.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00083.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00078.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00009.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00005.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00008.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00086.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00050.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00395.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00276.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00081.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00069.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00065.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00026.flac,train
1-9-18_Planning_Commission_SLASH_1-9-18_Planning_Commission_DOT_HD_DOT_mp3_00021.flac,train
1-26-17_Board_of_Appeals_SLASH_1-26-17_Board_of_Appeals_DOT_HD_DOT_mp3_00040.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00004.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00015.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00093.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00054.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00204.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00092.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00097.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00154.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00050.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00048.flac,train
1-28-16_Board_of_Appeals_SLASH_1-28-16_Board_of_Appeals_DOT_mp3_00059.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00129.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00254.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00083.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00042.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00097.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00034.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00171.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00019.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00042.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00035.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00119.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00192.flac,train
1-26-17_Board_of_Appeals_SLASH_1-26-17_Board_of_Appeals_DOT_HD_DOT_mp3_00013.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00004.flac,train
1-25-18_Board_of_Appeals_SLASH_1-25-18_Board_of_Appeals_DOT_mp3_00042.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00284.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00176.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00009.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00013.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00006.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00065.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00056.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00057.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00121.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00030.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00267.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00097.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00130.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00352.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00028.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00030.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00027.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00005.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00045.flac,train
1-26-17_Board_of_Appeals_SLASH_1-26-17_Board_of_Appeals_DOT_HD_DOT_mp3_00005.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00083.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00062.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00007.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00048.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00144.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00024.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00195.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00027.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00132.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00145.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00010.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00014.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00017.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00008.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00102.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00164.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00022.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00078.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00073.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00006.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00043.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00037.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00018.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00026.flac,train
1-9-18_Planning_Commission_SLASH_1-9-18_Planning_Commission_DOT_HD_DOT_mp3_00029.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00241.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00192.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00086.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00031.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00112.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00000.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00005.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00309.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00159.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00115.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00371.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00062.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00122.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00083.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00052.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00062.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00088.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00217.flac,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00011.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00097.flac,train
1-4-17_City_Council_SLASH_1-4-17_City_Council_DOT_mp3_00084.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00196.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00094.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00036.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00076.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00010.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00038.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00084.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00021.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00141.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00001.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00087.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00169.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00140.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00202.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00046.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00067.flac,train
1-25-18_Board_of_Appeals_SLASH_1-25-18_Board_of_Appeals_DOT_mp3_00000.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00088.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00003.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00038.flac,train
1-28-16_Board_of_Appeals_SLASH_1-28-16_Board_of_Appeals_DOT_mp3_00053.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00346.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00023.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00037.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00014.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00054.flac,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00056.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00014.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00004.flac,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00005.flac,train
1-9-18_Planning_Commission_SLASH_1-9-18_Planning_Commission_DOT_HD_DOT_mp3_00028.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00136.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00108.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00118.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00114.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00012.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00075.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00053.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00230.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00106.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00029.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00158.flac,train
1-28-16_Board_of_Appeals_SLASH_1-28-16_Board_of_Appeals_DOT_mp3_00080.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00175.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00005.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00021.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00013.flac,train
1-3-18_City_Council_Meeting_SLASH_1-3-18_City_Council_Meeting_DOT_HD_DOT_mp3_00006.flac,train
1-25-18_Board_of_Appeals_SLASH_1-25-18_Board_of_Appeals_DOT_mp3_00038.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00026.flac,train
1-22_City_Council_Joint_Meeting_with_BPW_SLASH_1-22_City_Council_Joint_Meeting_with_BPW_DOT_mp3_00089.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00060.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00306.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00000.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00032.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00394.flac,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00034.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00037.flac,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00017.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00042.flac,train
10-10-17LivingSustainablyBPW_SLASH_10-10-17LivingSustainablyBPW_DOT_mp3_00012.flac,train
1-25-18_Board_of_Appeals_SLASH_1-25-18_Board_of_Appeals_DOT_mp3_00016.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00233.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00199.flac,train
1-25-18_Board_of_Appeals_SLASH_1-25-18_Board_of_Appeals_DOT_mp3_00012.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00077.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00044.flac,train
1-18-17_City_Council_SLASH_1-18-17_City_Council_DOT_mp3_00107.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00017.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00380.flac,train
1-5-16_Historic_District_SLASH_1-5-16_Historic_District_DOT_mp3_00018.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00187.flac,train
1-6-16_City_Council_SLASH_1-6-16_City_Council_DOT_mp3_00089.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00185.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00033.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00025.flac,train
1-28-16_Board_of_Appeals_SLASH_1-28-16_Board_of_Appeals_DOT_mp3_00089.flac,train
1-18-18_City_Council_Meeting_SLASH_1-18-18_City_Council_Meeting_DOT_HD_DOT_mp3_00085.flac,train
10-1-14_City_Council_SLASH_10-1-14_City_Council_DOT_mp3_00045.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00050.flac,train
1-21_City_Council_Meeting_SLASH_1-21_City_Council_Meeting_DOT_mp3_00176.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00012.flac,train
1-12-16_Planning_Commission_SLASH_1-12-16_Planning_Commission_DOT_mp3_00009.flac,train
1-12-16_Early_Bird_Breakfast_SLASH_1-12-16_Early_Bird_Breakfast_DOT_mp3_00036.flac,train
1-23_Board_of_Appeals_SLASH_1-23_Board_of_Appeals_DOT_mp3_00003.flac,train
07282016HFUUforum_SLASH_07-28-2016_HFUUforum_DOT_mp3_00138.flac,train
